Flight ID,Source airport,Destination airport,Departure time,Duration
13831,LEI,LGW,3.0,2.0
13832,LEI,STN,12.0,6.5
13833,LEI,BRU,14.5,4.0
13834,LEI,MAD,14.5,11.5
13835,LEI,MAN,20.5,2.0
13836,LEI,CRL,8.5,2.0
13837,LEI,NRN,0.5,2.0
13838,LEI,PMI,5.0,6.0
13839,LEI,EMA,2.5,16.5
13840,LNZ,SZG,7.0,10.0
13841,LNZ,DUS,20.0,4.0
13842,LNZ,AYT,21.5,4.0
13843,LNZ,VIE,21.0,16.0
13844,LNZ,HER,4.0,14.5
13845,MAH,LTN,19.0,5.0
13846,MAH,BHX,6.0,2.0
13847,MAH,FRA,10.0,6.5
13848,MAH,BRU,13.0,4.5
13849,MAH,HAM,6.0,16.0
13850,MAH,CGN,9.5,10.5
13851,MAH,LBA,17.5,5.0
13852,MAH,MUC,2.5,6.5
13853,MAH,PMI,3.0,16.5
13854,MAH,MAD,0.0,4.0
13855,MAH,STR,15.0,2.5
13856,MLA,LYS,16.0,0.5
13857,MLA,CDG,1.5,18.5
13858,MLA,MRS,7.0,9.0
13859,MLA,PRG,1.5,16.0
13860,MLA,BFS,10.0,7.5
13861,MLA,BUD,20.0,18.0
13862,MLA,EXT,13.5,2.5
13863,MLA,LUX,19.5,14.5
13864,MLA,EDI,11.5,2.5
13865,MLA,BRU,17.0,16.5
13866,MLA,GRO,8.5,10.0
13867,MLA,LIN,22.0,14.0
13868,MLA,TSF,14.5,4.0
13869,MLA,HAM,23.0,0.0
13870,MLA,TLS,19.5,5.0
13871,MLA,CPH,17.5,8.0
13872,MLA,OSL,0.5,17.0
13873,MLA,LPL,13.5,13.5
13874,MLA,LBA,16.0,13.5
13875,MLA,GVA,23.5,10.0
13876,MLA,MUC,17.0,17.0
13877,MLA,WRO,10.5,13.5
13878,MLA,BEN,12.0,16.5
13879,MLA,LCA,21.5,16.0
13880,MLA,CTA,19.5,9.5
13881,MLA,FCO,4.0,7.0
13882,MLA,ZRH,17.0,11.5
13883,MLA,TPS,22.5,17.5
13884,MLA,SVO,22.0,2.5
13885,MLA,ORY,3.5,10.0
13886,MLA,BRS,13.0,2.0
13887,MLA,PIK,9.5,7.5
13888,MLA,TIP,18.5,7.0
13889,MLA,GLA,5.0,6.0
13890,MLA,RIX,4.0,12.0
13891,MLA,DME,15.5,17.0
13892,MLA,NCL,23.5,7.0
13893,MLA,TUN,13.5,7.5
13894,MLA,KRK,21.0,10.5
13895,MLA,LHR,23.0,6.0
13896,PAD,FUE,4.0,17.0
13897,PAD,IBZ,22.0,14.5
13898,PAD,MUC,6.5,13.5
13899,PDL,FLW,19.0,4.0
13900,PDL,PIX,11.0,5.5
13901,PDL,SMA,21.5,1.0
13902,PDL,AMS,2.0,18.0
13903,PDL,TER,15.0,5.5
13904,PDL,ARN,23.5,17.0
13905,PDL,FNC,14.5,10.5
13906,PDL,LIS,5.5,12.0
13907,PDL,YYZ,22.0,10.5
13908,PDL,DUS,2.0,3.5
13909,PVK,EFL,17.0,11.0
13910,PVK,AMS,0.0,15.0
13911,PVK,DUS,16.0,13.0
13912,PVK,MUC,17.5,11.0
13913,SCN,PMI,4.0,13.5
13914,SCN,LUX,23.5,17.0
13915,SPC,DUS,9.5,10.5
13916,SPC,FRA,22.5,10.5
13917,SPC,MUC,4.5,0.5
13918,SVQ,LYS,18.0,18.0
13919,SVQ,LCG,4.5,8.0
13920,SVQ,MRS,16.0,12.5
13921,SVQ,LIS,9.0,15.0
13922,SVQ,BRU,5.0,7.0
13923,SVQ,BCN,0.0,5.0
13924,SVQ,BIO,19.0,9.5
13925,SVQ,DUB,18.0,9.5
13926,SVQ,BRI,5.0,4.5
13927,SVQ,RAK,23.5,2.0
13928,SVQ,BSL,23.5,16.0
13929,SVQ,SDR,10.0,9.0
13930,SVQ,BLQ,9.0,10.0
13931,SVQ,PMI,7.0,15.0
13932,SVQ,CIA,14.0,16.0
13933,SVQ,BOD,18.0,12.0
13934,SVQ,CRL,8.0,12.5
13935,VLC,SVQ,13.0,4.0
13936,VLC,AMS,3.5,13.0
13937,VLC,CDG,13.0,1.5
13938,VLC,MRS,0.0,16.5
13939,VLC,SCQ,19.5,3.5
13940,VLC,PRG,7.5,2.5
13941,VLC,TSR,2.0,5.5
13942,VLC,TFN,1.5,15.0
13943,VLC,LPA,4.5,14.0
13944,VLC,OTP,19.5,2.5
13945,VLC,PSA,19.0,1.0
13946,VLC,LWO,19.0,14.5
13947,VLC,BVA,20.0,0.0
13948,VLC,MAH,10.5,10.5
13949,VLC,BIO,7.0,15.5
13950,VLC,TSF,8.5,5.5
13951,VLC,DUB,11.5,11.0
13952,VLC,IEV,5.5,0.5
13953,VLC,SDR,20.0,3.0
13954,VLC,STN,21.0,4.0
13955,VLC,FCO,2.5,13.0
13956,VLC,BLQ,17.5,6.0
13957,VLC,PMI,13.0,16.0
13958,VLC,HHN,12.0,1.0
13959,VLC,CIA,20.0,3.5
13960,VLC,BRS,8.0,16.5
13961,VLC,CMN,17.5,1.0
13962,VLC,DME,22.0,17.5
13963,VLC,DUS,3.0,12.5
13964,VLC,VIE,17.5,15.0
13965,VLC,CRL,13.0,1.0
13966,VLC,EMA,16.0,12.0
13967,VOL,VIE,20.0,1.0
13968,VOL,CRL,13.0,6.5
13969,VRA,YYC,6.0,9.0
13970,VRA,DUS,0.5,10.0
13971,VRA,YHZ,20.5,13.0
13972,VRA,SNU,3.0,8.0
13973,VRA,FRA,20.5,0.5
13974,VRA,CUN,21.5,14.5
13975,GNM,SSA,18.0,10.0
13976,LAZ,GNM,1.5,0.0
13977,ADD,DAR,19.5,12.5
13978,ADD,DLA,2.5,5.5
13979,ADD,JRO,22.5,18.0
13980,ADD,LAD,17.5,9.5
13981,ADD,HGA,5.5,13.0
13982,ADD,PVG,23.0,1.0
13983,ADD,CDG,0.5,9.5
13984,ADD,KGL,4.5,2.5
13985,ADD,LFW,16.0,11.5
13986,ADD,FIH,16.5,14.5
13987,ADD,EBB,1.5,2.5
13988,ADD,BJR,0.0,15.0
13989,ADD,DMM,22.5,15.0
13990,ADD,FRA,1.5,16.0
13991,ADD,BKO,3.0,12.5
13992,ADD,JIB,4.5,18.5
13993,ADD,HRE,22.0,11.0
13994,ADD,AMH,13.0,12.0
13995,ADD,SAH,17.5,9.0
13996,ADD,LLW,5.0,13.5
13997,ADD,JIM,18.0,11.5
13998,ADD,LBV,10.5,15.0
13999,ADD,RUH,14.0,3.5
14000,ADD,BKK,23.0,2.5
14001,ADD,MCT,12.0,12.5
14002,ADD,CAN,9.0,16.0
14003,ADD,ACC,14.0,9.0
14004,ADD,MQX,19.5,18.0
14005,ADD,BEY,9.0,11.0
14006,ADD,LOS,6.5,8.0
14007,ADD,PNR,0.0,11.5
14008,ADD,TLV,10.5,17.0
14009,ADD,ASO,3.0,5.5
14010,ADD,IST,0.5,8.0
14011,ADD,AXU,1.5,5.5
14012,ADD,SSG,14.5,5.0
14013,ADD,DXB,10.5,7.5
14014,ADD,COO,18.5,18.0
14015,ADD,GDQ,5.5,3.0
14016,ADD,ABV,1.0,16.0
14017,AZS,YYZ,20.0,7.5
14018,AZS,SJU,4.0,2.5
14019,BJM,EBB,1.0,10.5
14020,CCC,YHZ,5.0,11.5
14021,CCC,HAV,3.5,2.0
14022,FIH,DLA,11.0,2.0
14023,FIH,TSH,16.5,2.0
14024,FIH,FKI,3.5,8.0
14025,FIH,MDK,16.5,2.5
14026,FIH,NBO,21.0,15.5
14027,FIH,IST,19.5,6.5
14028,FIH,KND,7.5,18.0
14029,FIH,LBV,22.5,6.5
14030,FIH,KGA,13.0,0.5
14031,FIH,MJM,0.5,11.0
14032,HOG,YYZ,6.5,14.5
14033,HOG,MXP,12.0,14.0
14034,HOG,MAN,11.0,18.5
14035,HOG,FRA,8.5,15.5
14036,KGL,DAR,19.5,12.5
14037,KGL,JRO,19.0,17.0
14038,KGL,BJM,18.0,16.0
14039,KGL,MBA,21.0,10.5
14040,KGL,IST,8.0,2.0
14041,KGL,BRU,9.0,12.5
14042,KGL,LBV,4.0,3.5
14043,KGL,JNB,15.0,16.0
14044,KGL,LOS,6.5,1.5
14045,LAD,VPE,11.0,3.0
14046,LAD,CPT,3.5,5.5
14047,LAD,PEK,16.5,8.5
14048,LAD,LIS,10.5,2.0
14049,LAD,BZV,2.0,15.5
14050,LAD,SDD,18.5,11.0
14051,LAD,MEG,20.5,6.5
14052,LAD,SPP,0.0,3.5
14053,LAD,NBO,4.5,7.0
14054,LAD,ADD,10.0,17.5
14055,LAD,LUO,2.0,8.5
14056,LAD,CMN,3.0,3.0
14057,LAD,VHC,8.0,13.5
14058,LAD,MAD,6.5,9.5
14059,LAD,CAB,2.5,7.5
14060,LAD,DXB,18.0,11.0
14061,LAD,TMS,4.5,16.5
14062,LAD,LHR,3.5,6.0
14063,LAD,SSY,4.0,12.5
14064,SNU,YYZ,13.0,8.5
14065,TRD,AMS,18.0,8.0
14066,TRD,MJF,21.5,12.0
14067,TRD,SSJ,13.5,7.0
14068,TRD,LGW,4.0,1.0
14069,TRD,BOO,20.5,7.5
14070,TRD,BGO,13.0,6.0
14071,TRD,OSL,15.0,7.5
14072,TRD,TOS,13.0,9.0
14073,TRD,GDN,7.0,7.0
14074,TRD,KSU,10.5,10.5
14075,TRD,SXF,22.5,5.0
14076,TRD,NCE,5.5,15.0
14077,TRD,RIX,10.0,14.0
14078,TRD,AYT,13.5,5.5
14079,TRD,KRK,2.0,10.0
14080,TRD,AGP,22.0,8.5
14081,VNO,LTN,22.0,5.5
14082,VNO,FRA,0.5,15.5
14083,VNO,TXL,8.0,18.0
14084,VNO,BRU,10.0,8.5
14085,VNO,HEL,9.5,15.0
14086,VNO,BVA,9.5,16.5
14087,VNO,BGO,7.0,18.5
14088,VNO,MSQ,2.0,3.5
14089,VNO,CPH,9.5,11.0
14090,VNO,OSL,17.0,3.5
14091,VNO,DUB,17.5,1.5
14092,VNO,LPL,15.0,3.0
14093,VNO,MUC,8.5,12.5
14094,VNO,IEV,21.0,14.5
14095,VNO,STN,8.5,13.5
14096,VNO,CIA,12.5,9.0
14097,VNO,BGY,11.0,3.0
14098,VNO,IST,16.0,7.0
14099,VNO,LED,15.0,13.0
14100,VNO,ARN,7.0,11.5
14101,VNO,RIX,14.5,7.5
14102,VNO,DME,2.5,5.5
14103,VNO,TLL,3.5,3.5
14104,VNO,VIE,10.5,16.0
14105,YAM,YYZ,2.5,9.5
14106,YAM,YSB,3.5,8.0
14107,YAM,YTZ,23.5,3.0
14108,YBC,YQB,4.0,18.0
14109,YBC,YUL,22.5,3.0
14110,YBC,YYY,9.5,17.0
14111,YBG,YZV,8.5,16.5
14112,YBG,YQB,3.5,4.0
14113,YCG,YVR,4.0,15.5
14114,YDF,YHZ,6.5,15.0
14115,YFC,YYZ,15.0,10.0
14116,YFC,YHZ,15.0,12.0
14117,YFC,YOW,13.5,18.5
14118,YGK,YYZ,4.0,3.0
14119,YGP,YGR,16.5,11.5
14120,YGR,YVB,22.5,5.0
14121,YMM,YYC,9.5,15.5
14122,YMM,YYZ,18.5,2.5
14123,YMM,YEG,10.0,7.5
14124,YMM,YQF,2.0,0.5
14125,YQF,YYC,5.5,9.0
14126,YQF,YLW,1.5,18.5
14127,YQG,YTZ,4.5,1.0
14128,YQL,YYC,5.5,16.5
14129,YQM,YHM,12.0,2.5
14130,YQM,MCO,21.5,17.0
14131,YQM,EWR,22.0,3.5
14132,YQM,YHZ,11.5,10.0
14133,YQR,YYZ,13.5,12.0
14134,YQR,DEN,7.5,18.5
14135,YQR,YWG,11.5,7.5
14136,YQT,YXL,7.0,1.0
14137,YQT,YFH,17.0,1.0
14138,YQT,YTZ,11.0,17.5
14139,YQU,YYC,14.5,8.0
14140,YQU,YEG,18.5,5.5
14141,YQY,YHZ,9.5,6.0
14142,YSB,YYZ,15.0,16.5
14143,YSB,YAM,20.5,14.5
14144,YSJ,YHZ,9.0,16.5
14145,YSJ,YUL,23.5,2.0
14146,YTS,YTZ,0.5,13.0
14147,YTZ,YQG,19.5,0.5
14148,YTZ,MDW,9.5,17.5
14149,YTZ,YOW,20.5,13.5
14150,YTZ,IAD,18.0,11.0
14151,YTZ,YUL,9.0,18.0
14152,YTZ,YQT,2.5,12.0
14153,YTZ,YAM,2.0,6.0
14154,YVO,YKU,4.0,17.0
14155,YXE,YYZ,1.5,4.5
14156,YXE,YEG,0.5,0.0
14157,YXE,MSP,22.0,18.0
14158,YXU,YYC,21.0,7.0
14159,YYB,YYZ,4.5,16.0
14160,YYB,YSB,14.5,3.5
14161,YYG,YYZ,20.0,1.5
14162,YYG,YUL,21.0,7.5
14163,YYR,YQX,21.0,0.0
14164,YYR,ZUM,12.0,5.5
14165,YYR,YYT,16.5,0.0
14166,YYT,YYR,21.5,5.0
14167,YYT,YHZ,9.0,6.0
14168,YYT,YAY,0.5,0.0
14169,YYY,YWK,16.5,4.5
14170,ZSA,PLS,19.0,11.5
14171,ZSA,NAS,1.0,14.5
14172,AAX,POJ,18.5,2.0
14173,AJU,MCZ,19.0,9.0
14174,AJU,GIG,8.5,15.0
14175,AJU,BSB,5.5,15.5
14176,AJU,REC,15.0,7.0
14177,AJU,SSA,14.0,6.0
14178,AQA,VCP,11.0,8.0
14179,ARU,VCP,6.5,5.0
14180,ATM,BEL,8.5,2.0
14181,ATM,STM,20.0,0.5
14182,BEL,CKS,17.5,14.0
14183,BEL,GIG,14.5,16.5
14184,BEL,STM,20.0,14.5
14185,BEL,BSB,17.5,5.0
14186,BEL,MCP,20.0,5.5
14187,BEL,FOR,10.5,11.5
14188,BEL,BVS,12.0,7.0
14189,BEL,PBM,2.5,0.0
14190,BEL,GRU,9.0,8.0
14191,BEL,MAO,2.0,18.0
14192,BEL,MIA,1.0,15.5
14193,BPS,SDU,5.5,2.0
14194,BPS,CNF,14.0,13.0
14195,BPS,GRU,15.0,1.5
14196,BPS,SSA,14.5,7.0
14197,CAW,VIX,9.5,2.5
14198,CAW,MEA,1.5,14.5
14199,CCM,VCP,1.0,13.0
14200,CFB,PLU,21.0,3.5
14201,CFB,SDU,4.0,10.5
14202,CGH,SJP,6.0,16.0
14203,CGH,FLN,8.5,1.0
14204,CGH,GIG,9.0,3.0
14205,CGH,CLV,19.0,16.0
14206,CGH,CXJ,6.0,18.5
14207,CGH,NVT,16.0,0.5
14208,CGH,VIX,9.5,6.5
14209,CGH,SSA,3.0,6.0
14210,CGH,JTC,23.0,6.5
14211,CGH,PPB,9.5,8.0
14212,CGH,BPS,2.0,15.5
14213,CGH,MGF,2.0,16.5
14214,CGH,IGU,6.5,5.5
14215,CGH,SDU,6.5,2.5
14216,CGH,BSB,13.0,14.0
14217,CGH,JOI,15.0,16.0
14218,CIZ,MAO,11.0,11.5
14219,CKS,CNF,0.0,11.5
14220,CKS,BEL,15.0,15.5
14221,CLV,CGH,16.5,11.0
14222,CMG,CGR,15.5,12.5
14223,CXJ,VCP,14.0,10.5
14224,CXJ,CWB,21.0,14.0
14225,FEN,NAT,2.0,4.5
14226,FLN,XAP,23.5,0.0
14227,FLN,GIG,3.0,8.0
14228,FLN,CWB,17.5,6.5
14229,FLN,CCM,3.5,2.5
14230,FLN,JCB,8.0,7.0
14231,FOR,SSA,18.0,3.5
14232,FOR,JDO,18.5,13.5
14233,FOR,LIS,13.0,6.5
14234,FOR,VCP,16.0,2.5
14235,FOR,REC,2.5,6.5
14236,FOR,SLZ,8.5,18.0
14237,FOR,MXP,9.0,10.5
14238,FOR,EZE,6.5,2.5
14239,FOR,JPA,11.0,17.0
14240,FOR,THE,4.5,15.5
14241,IGU,CGH,21.0,13.5
14242,IGU,LIM,3.5,18.5
14243,IGU,GRU,22.0,16.5
14244,IMP,CNF,5.0,8.0
14245,IMP,SLZ,17.0,8.5
14246,IMP,BSB,18.0,0.0
14247,IOS,VCP,1.5,4.0
14248,IOS,BSB,9.0,12.5
14249,IOS,CNF,17.5,2.5
14250,IOS,GRU,16.5,13.5
14251,IPN,CNF,6.5,6.0
14252,IPN,GRU,22.0,18.5
14253,IZA,VCP,14.5,15.5
14254,JDO,BSB,17.5,8.0
14255,JDO,FOR,10.5,3.5
14256,JDO,GRU,6.0,10.0
14257,JOI,CGH,21.0,1.5
14258,JOI,VCP,11.5,17.5
14259,JOI,POA,16.0,12.0
14260,JPA,GIG,5.0,14.0
14261,JPA,BSB,5.5,18.0
14262,JPR,CGB,19.0,11.5
14263,JTC,VCP,17.5,0.0
14264,JTC,MII,2.0,9.5
14265,LDB,MGF,17.5,9.0
14266,LDB,GRU,15.5,3.0
14267,LDB,CWB,18.5,4.5
14268,MAB,BEL,23.0,18.0
14269,MAB,TUR,4.5,1.0
14270,MAB,AUX,23.5,10.5
14271,MAB,BSB,8.5,8.5
14272,MAB,RDC,17.0,9.5
14273,MAB,OIA,6.0,11.5
14274,MCP,BEL,6.5,14.0
14275,MCZ,GIG,21.5,2.5
14276,MCZ,AJU,0.5,1.0
14277,MCZ,VCP,9.5,2.5
14278,MCZ,REC,18.0,4.5
14279,MCZ,GRU,5.5,7.0
14280,MCZ,SSA,6.0,1.5
14281,MGF,POA,18.0,17.0
14282,MGF,LDB,3.5,12.5
14283,MGF,CGH,23.0,3.5
14284,MGF,CGR,5.0,3.5
14285,MII,JTC,16.0,0.0
14286,MII,VCP,13.5,4.0
14287,MOC,PLU,17.5,18.5
14288,NAT,GIG,10.5,8.0
14289,NAT,BSB,13.0,13.0
14290,NAT,VCP,0.0,6.0
14291,NAT,REC,18.5,1.0
14292,NAT,FEN,19.5,2.5
14293,NAT,FOR,4.0,3.0
14294,NAT,SSA,14.5,6.0
14295,NVT,VCP,1.0,15.5
14296,OAL,CGB,13.5,3.0
14297,OLC,TFF,3.5,12.5
14298,PET,POA,13.0,11.5
14299,PFB,GRU,0.0,6.5
14300,PFB,ERM,22.5,2.0
14301,PFB,POA,22.0,7.0
14302,PIN,MAO,14.0,14.0
14303,PNZ,REC,19.5,3.5
14304,PNZ,BSB,22.5,17.0
14305,PVH,RBR,12.0,2.0
14306,PVH,BSB,10.0,2.5
14307,PVH,MAO,8.0,13.0
14308,PVH,CGB,2.0,14.0
14309,RBR,CZS,13.5,2.0
14310,RBR,BSB,11.0,10.0
14311,RIA,GEL,4.5,18.0
14312,RIA,POA,11.5,0.5
14313,ROO,CGB,20.5,2.0
14314,SDU,MEA,5.5,4.5
14315,SDU,POA,5.0,6.0
14316,SDU,CGH,20.0,8.0
14317,SDU,GYN,23.0,4.5
14318,SDU,VIX,9.5,7.0
14319,SDU,BSB,7.0,3.0
14320,SDU,SJK,4.5,7.0
14321,SDU,CNF,14.5,10.5
14322,SDU,GRU,14.0,17.0
14323,SJK,PLU,10.0,10.5
14324,SLZ,GIG,1.0,16.0
14325,SLZ,BSB,11.5,9.5
14326,SLZ,THE,1.5,15.5
14327,STM,BEL,15.0,13.0
14328,STM,ATM,3.0,9.5
14329,TBT,MAO,18.5,2.5
14330,TFF,IRZ,11.5,6.5
14331,TFF,ERN,21.0,0.5
14332,TFF,SJL,18.5,2.0
14333,THE,BSB,12.0,11.0
14334,THE,SLZ,1.0,6.5
14335,THE,GRU,7.5,5.0
14336,TMT,STM,18.5,10.0
14337,TUR,BEL,9.0,6.5
14338,VCP,IOS,19.0,8.5
14339,VCP,SJP,12.5,7.0
14340,VCP,PFB,18.0,11.0
14341,VCP,AJU,10.5,6.5
14342,VCP,LIS,15.0,9.5
14343,VCP,RVD,10.5,18.0
14344,VCP,AQA,7.5,13.5
14345,VCP,RAO,16.5,11.5
14346,VCP,GIG,15.5,1.0
14347,VCP,BYO,0.5,3.0
14348,VCP,CXJ,23.0,3.0
14349,VCP,NVT,12.5,12.0
14350,VCP,CFB,23.5,10.0
14351,VCP,UDI,2.5,17.5
14352,VCP,FOR,3.5,5.5
14353,VCP,JTC,16.5,6.5
14354,VCP,CCM,4.0,17.0
14355,VCP,BPS,21.0,3.5
14356,VCP,MEA,2.0,8.0
14357,VCP,MAO,0.5,18.5
14358,VCP,MII,17.0,17.5
14359,VCP,POA,22.0,5.0
14360,VCP,IGU,4.5,5.5
14361,VCP,MCZ,0.5,3.0
14362,VCP,JDO,2.5,11.5
14363,VCP,NAT,15.0,13.5
14364,VCP,LDB,7.0,5.5
14365,VCP,BSB,19.5,6.5
14366,VCP,IZA,0.0,7.5
14367,VCP,CNF,12.5,7.0
14368,VCP,CAC,11.5,1.0
14369,VIX,GIG,17.5,11.0
14370,VIX,CAW,15.0,8.5
14371,VIX,CGH,20.0,4.0
14372,VIX,VCP,4.5,4.5
14373,VIX,CNF,21.5,11.5
14374,XAP,FLN,9.5,7.0
14375,XAP,CWB,8.0,0.0
14376,XAP,POA,20.5,0.5
14377,HUN,TSA,2.5,13.0
14378,KNH,TSA,7.5,11.5
14379,MXZ,HKG,17.5,8.5
14380,MXZ,SZX,8.0,5.0
14381,MZG,TSA,17.0,2.0
14382,MZG,RMQ,21.5,1.5
14383,OKA,PEK,3.0,18.0
14384,OKA,PUS,7.5,7.0
14385,OKA,MYJ,8.0,9.0
14386,OKA,TPE,2.0,2.0
14387,OKA,MMY,23.0,11.5
14388,OKA,SDJ,1.5,3.5
14389,OKA,RMQ,12.5,3.5
14390,OKA,KMJ,22.5,15.0
14391,OKA,KIJ,6.5,12.5
14392,OKA,ISG,17.0,17.5
14393,OKA,KHH,13.5,13.0
14394,OKA,ITM,23.5,0.0
14395,OKA,ICN,17.5,16.0
14396,OKA,UEO,0.0,0.5
14397,OKA,UKB,6.0,0.5
14398,RMQ,CGO,3.5,15.0
14399,RMQ,FOC,23.5,6.5
14400,RMQ,PVG,13.5,17.0
14401,RMQ,TNA,3.5,10.5
14402,RMQ,HUN,3.0,10.0
14403,RMQ,MXZ,9.5,9.0
14404,RMQ,TAO,16.0,3.0
14405,RMQ,OKA,19.0,14.0
14406,RMQ,MZG,18.0,7.0
14407,RMQ,NKG,7.5,9.5
14408,RMQ,SGN,13.5,11.5
14409,RMQ,SZX,18.5,10.0
14410,TTT,TSA,4.5,7.0
14411,YNZ,XIY,20.5,18.5
14412,YNZ,WUH,5.5,8.0
14413,YNZ,PEK,5.0,6.5
14414,YNZ,CSX,22.0,5.0
14415,YNZ,TPE,10.0,15.0
14416,YNZ,HKG,12.0,14.0
14417,YNZ,XMN,21.0,1.0
14418,ABV,CBQ,16.0,17.0
14419,ABV,LFW,13.0,17.0
14420,ABV,NIM,10.0,10.5
14421,ABV,SKO,4.5,4.0
14422,ABV,ILR,2.0,9.5
14423,ABV,YOL,9.0,9.5
14424,ABV,QOW,4.0,12.0
14425,ABV,ADD,9.5,4.0
14426,ABV,CAI,4.0,15.5
14427,ATW,ORD,7.5,18.5
14428,ATW,LAS,8.5,2.0
14429,ATW,SFB,13.5,0.5
14430,ATW,ATL,15.5,4.5
14431,ATW,MSP,14.5,8.5
14432,BEY,EBL,18.0,6.5
14433,BEY,AMM,3.5,9.0
14434,BEY,MHD,13.5,2.5
14435,BEY,BAH,16.0,0.5
14436,BEY,MCT,19.0,13.5
14437,BEY,GVA,20.5,4.5
14438,BEY,SXF,0.5,16.5
14439,BEY,ACC,22.0,17.0
14440,BEY,SHJ,15.0,11.5
14441,BEY,LCA,2.5,10.5
14442,BEY,LOS,3.5,3.0
14443,BEY,SVO,4.5,15.0
14444,BEY,EVN,8.0,7.0
14445,BEY,DWC,7.5,3.5
14446,BEY,CMN,16.5,18.0
14447,BEY,IST,15.0,9.5
14448,BEY,DXB,3.0,5.0
14449,BEY,LHR,7.0,0.5
14450,BEY,MED,11.0,15.5
14451,BGF,CMN,6.0,5.0
14452,BGF,DLA,5.5,11.0
14453,BGF,NSI,3.5,5.0
14454,BLL,AMS,14.5,9.0
14455,BLL,SVG,9.5,12.5
14456,BLL,PSA,7.0,8.0
14457,BLL,CCF,1.0,10.0
14458,BLL,BGO,21.5,6.5
14459,BLL,KEF,15.5,7.0
14460,BLL,CFU,19.5,7.5
14461,BLL,CHQ,7.0,1.0
14462,BLL,CPH,4.0,17.0
14463,BLL,OSL,17.0,14.5
14464,BLL,MUC,15.0,12.0
14465,BLL,STN,1.0,14.5
14466,BLL,ALC,17.0,3.5
14467,BLL,BGY,1.5,10.0
14468,BLL,LCY,1.0,15.0
14469,BLL,RIX,17.0,17.0
14470,BLL,DUS,5.0,10.0
14471,BLL,TFS,11.5,4.5
14472,BLL,FAO,11.0,12.5
14473,BLL,AGP,22.5,0.0
14474,BQK,ATL,6.5,14.0
14475,BZV,ADD,14.0,10.0
14476,BZV,PNR,19.0,0.0
14477,BZV,CMN,10.0,3.0
14478,BZV,NBO,15.5,17.0
14479,BZV,KGL,21.5,11.5
14480,BZV,LBV,4.0,15.0
14481,BZV,COO,11.0,15.0
14482,BZV,FIH,15.5,8.0
14483,DAL,HOU,9.5,3.0
14484,DAL,HRL,22.5,2.0
14485,DAL,ELP,9.5,16.0
14486,DAL,MAF,2.5,17.0
14487,DAL,ELD,4.5,15.0
14488,DAL,SAT,18.5,0.5
14489,DAL,IAH,4.5,15.0
14490,DAL,OKC,4.5,0.5
14491,DAL,SLC,0.5,2.0
14492,DAL,ICT,17.0,9.0
14493,DAL,MCI,6.0,12.0
14494,DAR,POL,20.5,9.5
14495,DAR,KGL,23.0,15.5
14496,DAR,JNB,6.0,0.5
14497,DAR,HAH,18.0,4.5
14498,DAR,HRE,4.5,5.5
14499,DAR,MCT,7.5,12.5
14500,DAR,ADD,7.0,17.5
14501,DAR,MBI,8.0,6.5
14502,DAR,CAI,21.0,17.0
14503,DAR,IST,22.0,0.0
14504,DZA,DAR,20.5,12.5
14505,DZA,TNR,3.0,8.5
14506,DZA,NOS,9.5,14.0
14507,DZA,DIE,14.5,17.5
14508,DZA,RUN,11.0,7.0
14509,DZA,HAH,16.0,7.5
14510,EBU,BIA,6.5,1.5
14511,EBU,SAW,5.5,17.5
14512,EBU,FEZ,14.0,18.5
14513,ECP,BNA,5.0,12.5
14514,EGC,EXT,17.5,8.0
14515,EGC,BRS,15.5,10.0
14516,EGC,EMA,13.5,4.0
14517,ENH,WUH,9.5,1.0
14518,EXT,NQY,17.0,5.0
14519,EXT,CDG,15.5,14.5
14520,EXT,JER,12.0,3.5
14521,EXT,ISC,21.0,6.5
14522,EXT,DUB,14.0,8.5
14523,EXT,ALC,18.5,17.5
14524,EXT,MAN,0.5,1.5
14525,EXT,GLA,10.0,2.5
14526,EXT,DUS,2.5,2.5
14527,EXT,BHD,15.0,9.0
14528,GOA,LGW,21.5,11.5
14529,GOA,CAG,12.0,17.0
14530,GOA,STN,8.0,9.5
14531,GOA,CTA,21.0,17.5
14532,GOA,OLB,10.0,11.5
14533,GOA,BCN,11.0,15.5
14534,GOA,FCO,3.0,17.0
14535,GOA,DME,10.0,13.5
14536,GOA,PMO,6.5,7.5
14537,GOA,TIA,5.0,13.0
14538,GOA,CRL,21.5,17.5
14539,GOA,TPS,6.5,3.5
14540,GOA,MUC,22.0,18.5
14541,HAH,TNR,18.5,5.5
14542,HAH,MBA,19.0,17.5
14543,HAH,NBO,9.5,12.5
14544,HAH,RUN,6.0,9.5
14545,HRE,DAR,14.5,18.0
14546,HRE,BUQ,12.0,5.0
14547,HRE,LUN,21.5,16.0
14548,HRE,LLW,14.5,17.0
14549,HRE,DUR,8.5,9.0
14550,HRE,WDH,20.5,17.5
14551,HRE,GBE,23.5,13.0
14552,IVL,KTT,18.0,11.0
14553,JRO,DAR,16.5,1.0
14554,JRO,KGL,11.5,18.5
14555,JRO,MWZ,20.0,14.0
14556,JRO,WIL,19.0,3.5
14557,KBV,SIN,2.5,12.5
14558,KBV,CNX,20.0,11.0
14559,KBV,BKK,9.5,13.0
14560,KTT,HEL,2.5,17.0
14561,LBV,ADD,0.0,0.0
